RteUid,RsgUid,txtDesig,txtLocDesig,DpnUidSta,NdbUidSta,VorUidSta,DpnUidEnd,NdbUidEnd,VorUidEnd,codeIdSta,geoLatSta,geoLongSta,codeIdEnd,geoLatEnd,geoLongEnd,valMagTrack,newvalMagTrack,valReversMagTrack,newvalReverseMagTrack,valLen,newValLen
332163,332721,A612,GU-GA,326071,,,326185,,,ETRUL,15.842500000000001,-0.9811111111111112,BAKAB,16.237858333333335,-0.026505555555555557,68.0,67.0,248.0,247.0,60,60
332165,393946,A616,FP-FO,,,324188,322104,,,LV,0.4798472222222222,9.401983333333334,AGRUB,0.4302777777777778,8.083333333333334,270.0,269.0,90.0,89.0,79,79
332165,393948,A616,FP-FO,322104,,,,,321057,AGRUB,0.4302777777777778,8.083333333333334,STM,0.3784472222222222,6.717058333333333,270.0,269.0,90.0,89.0,82,82
332167,332727,B600,GQ-FO,,,324233,327454,,,PE,20.91444444444444,-17.03496666666667,TUSUR,19.913055555555555,-17.108611111111113,190.0,189.0,10.0,9.0,60,60
332167,496472,B600,GQ-FO,326611,,,496457,,,LIMAX,16.748611111111114,-17.335277777777776,ANITI,14.744833333333332,-17.474777777777778,191.0,190.0,11.0,10.0,120,120
332167,332741,B600,GQ-FO,325339,,,327262,,,ABBIS,11.998333333333333,-15.563333333333334,GULAV,11.166666666666666,-14.9,149.0,148.0,329.0,328.0,63,63
332167,401485,B600,GQ-FO,327262,,,326707,,,GULAV,11.166666666666666,-14.9,MEGOT,5.8116666666666665,-7.441666666666667,149.0,131.0,329.0,311.0,35,547
332167,332747,B600,GQ-FO,326707,,,325699,,,MEGOT,5.8116666666666665,-7.441666666666667,GAVKI,5.655542111111111,-6.397552222222223,104.0,103.0,284.0,283.0,63,63
332167,495005,B600,GQ-FO,,,324116,495002,,,AD,5.282815527777777,-3.9169771944444443,ONESI,5.391111111111112,-2.7544444444444443,89.0,88.0,269.0,268.0,70,70
332167,495013,B600,GQ-FO,495002,,,401493,,,ONESI,5.391111111111112,-2.7544444444444443,EBULI,2.0105555555555554,6.583333333333333,89.0,112.0,269.0,292.0,63,595
332169,332761,B726,DA-DX,325939,,,325447,,,ERDIT,18.5,2.3271506388888885,APERO,16.25,2.272222222222222,182.0,181.0,2.0,1.0,134,134
332169,332767,B726,DA-DX,,,324221,326407,,,NY,13.481120666666667,2.20687375,IRTOD,12.2,1.8161111111111112,198.0,197.0,18.0,17.0,80,80
332169,332769,B726,DA-DX,326407,,,325513,,,IRTOD,12.2,1.8161111111111112,BATIA,11.0,1.4549999999999998,198.0,197.0,18.0,17.0,75,75
332175,332779,B730,DA-DR,321879,,,325969,,,IKTAV,22.633333333333333,10.5,ENDOK,21.125,11.5,147.0,146.0,327.0,326.0,106,106
332177,332783,B732,FO-FC,,,324236,326893,,,PG,-0.7287777777777777,8.747472222222221,NULOS,-1.2597222222222222,9.153333333333334,145.0,144.0,325.0,324.0,40,40
332177,332785,B732,FO-FC,326893,,,326380,,,NULOS,-1.2597222222222222,9.153333333333334,IPIGU,-2.6,10.178888888888888,145.0,144.0,325.0,324.0,101,101
332177,332787,B732,FO-FC,326380,,,327475,,,IPIGU,-2.6,10.178888888888888,UBOLI,-3.765833333333333,11.073055555555555,145.0,144.0,325.0,324.0,88,88
332177,400066,B732,FO-FC,327475,,,325981,,,UBOLI,-3.765833333333333,11.073055555555555,ENIKU,-3.962207777777778,11.223973888888889,145.0,144.0,325.0,324.0,15,15
332177,400068,B732,FO-FC,325981,,,,,324170,ENIKU,-3.962207777777778,11.223973888888889,IT,-4.8239244999999995,11.88744461111111,145.0,144.0,325.0,324.0,65,65
332177,400071,B732,FO-FC,327571,,,,,324140,VORAX,-4.5377777777777775,13.577222222222222,BZ,-4.251452777777778,15.247194444444444,82.0,81.0,262.0,261.0,103,102
332179,400018,B737,FP-FK,,,321057,,400015,,STM,0.3784472222222222,6.717058333333333,PR,1.666,7.412361111111111,31.0,30.0,211.0,210.0,87,87
332179,400020,B737,FP-FK,,400015,,327118,,,PR,1.666,7.412361111111111,RITIL,2.234166666666667,7.7652777777777775,34.0,33.0,214.0,213.0,40,40
332179,332795,B737,FP-FK,327118,,,326233,,,RITIL,2.234166666666667,7.7652777777777775,GEBRO,3.0447805555555556,8.269530555555557,34.0,33.0,214.0,213.0,57,57
332179,332799,B737,FP-FK,,,324191,,,324146,MBO,3.7682166666666665,8.72026111111111,DLA,3.993916666666667,9.743472222222222,79.0,78.0,259.0,258.0,63,63
332181,332801,G655,HL-FT,321642,,,326203,,,ELGAN,24.833333333333332,15.631666666666668,GARIN,22.0,17.110000000000003,154.0,151.0,334.0,331.0,188,188
332183,400178,G660,DR-FT,321825,,,322011,,,GULEN,13.136555555555555,4.122527777777777,KELAK,12.088333333333335,14.632777777777779,102.0,94.0,282.0,274.0,619,620
332183,332807,G660,DR-FT,322011,,,,,324152,KELAK,12.088333333333335,14.632777777777779,FL,12.141694444444443,15.038305555555555,81.0,80.0,261.0,260.0,24,24
332183,462385,G660,DR-FT,325471,,,462296,,,ARBEG,13.231944444444444,20.961111111111112,GENEI,13.483333333333333,22.46361111111111,78.0,77.0,258.0,257.0,89,89
332185,332817,G851,GM-DI,322251,,,,,324287,MIYEC,23.7,-12.983333333333333,ZRT,22.75852777777778,-12.461583333333333,157.0,156.0,337.0,336.0,63,63
332185,332825,G851,GM-DI,326566,,,326758,,,KONAD,18.0,-10.279722222222222,MIPNA,15.410555555555556,-9.147499999999999,161.0,160.0,341.0,340.0,168,168
332185,332837,G851,GM-DI,325915,,,326284,,,SEXEM,10.794559194444444,-6.876260277777778,GUREL,10.081944444444444,-6.451666666666667,154.0,153.0,334.0,333.0,49,49
332185,332841,G851,GM-DI,325588,,,,,324131,BONTO,9.1925,-5.924722222222223,BKY,7.7472896944444445,-5.074940333333333,154.0,153.0,334.0,333.0,100,100
332187,401118,G854,FT-GA,327562,,,325915,,,VOLNA,10.631666666666668,-8.0,SEXEM,10.794559194444444,-6.876260277777778,86.0,85.0,266.0,265.0,67,67
332187,401129,G854,FT-GA,401124,,,,,324227,BUROM,11.754722222222222,-2.9216666666666664,OG,12.346277777777779,-1.5128333333333333,69.0,68.0,249.0,248.0,90,90
332187,401141,G854,FT-GA,,,324221,327022,,,NY,13.481120666666667,2.20687375,POLKI,13.556111111111111,3.5730555555555554,88.0,87.0,268.0,267.0,80,80
332187,401143,G854,FT-GA,327022,,,321549,,,POLKI,13.556111111111111,3.5730555555555554,DOGON,13.594722222222222,4.365833333333333,88.0,87.0,268.0,267.0,46,46
332187,401145,G854,FT-GA,321549,,,322509,,,DOGON,13.594722222222222,4.365833333333333,POMPA,13.67,6.25,88.0,87.0,268.0,267.0,110,110
332187,401147,G854,FT-GA,322509,,,327259,,,POMPA,13.67,6.25,SESAM,13.710555555555555,7.125277777777777,88.0,87.0,268.0,267.0,51,51
332187,401149,G854,FT-GA,327259,,,326182,,,SESAM,13.710555555555555,7.125277777777777,MOLIT,13.751666666666667,8.33,88.0,87.0,268.0,267.0,70,70
332187,401151,G854,FT-GA,326182,,,326806,,,MOLIT,13.751666666666667,8.33,MOTOP,13.760277777777778,8.627222222222223,88.0,87.0,268.0,267.0,17,17
332187,401153,G854,FT-GA,326806,,,,,324284,MOTOP,13.760277777777778,8.627222222222223,ZR,13.770577833333334,8.972389111111111,88.0,87.0,268.0,267.0,20,20
332187,401155,G854,FT-GA,,,324284,322110,,,ZR,13.770577833333334,8.972389111111111,KORUT,13.34988888888889,10.63263888888889,91.0,103.0,271.0,283.0,100,100
332187,401159,G854,FT-GA,322605,,,,,324152,SIGAL,12.3,14.48,FL,12.141694444444443,15.038305555555555,105.0,104.0,285.0,284.0,34,34
332189,401274,G856,FO-FO,327583,,,401268,,,VOPAT,-2.4646333333333335,13.047216666666667,IPAMU,-2.6986111111111115,13.3375,130.0,129.0,310.0,309.0,22,22
332189,401276,G856,FO-FO,401268,,,401271,,,IPAMU,-2.6986111111111115,13.3375,EBSIX,-3.431408888888889,14.248659166666666,130.0,129.0,310.0,309.0,70,70
332191,332879,G857,FT-FO,,,324152,327043,,,FL,12.141694444444443,15.038305555555555,POTED,10.928217777777776,14.463402222222221,204.0,203.0,24.0,23.0,80,80
332191,332881,G857,FT-FO,327043,,,,324050,,POTED,10.928217777777776,14.463402222222221,TJL,10.46225,14.244055555555555,204.0,203.0,24.0,23.0,31,31
332191,332887,G857,FT-FO,,,324263,325354,,,TJR,9.33436111111111,13.344555555555557,AGROD,8.0,12.401111111111112,215.0,214.0,35.0,34.0,97,97
332191,332889,G857,FT-FO,325354,,,326437,,,AGROD,8.0,12.401111111111112,KABRI,6.5,11.349722222222223,215.0,214.0,35.0,34.0,109,109
332191,332891,G857,FT-FO,326437,,,325546,,,KABRI,6.5,11.349722222222223,SEXAT,5.643055555555555,10.7525,215.0,214.0,35.0,34.0,62,62
332191,332893,G857,FT-FO,325546,,,,,324146,SEXAT,5.643055555555555,10.7525,DLA,3.993916666666667,9.743472222222222,212.0,211.0,32.0,31.0,116,116
332191,483843,G857,FT-FO,326794,,,,,324137,EMTES,2.604166666666667,9.7825,BTA,1.9024630555555555,9.808919444444445,179.0,178.0,359.0,358.0,42,42
332191,332903,G857,FT-FO,327355,,,,,324236,TEMKI,-0.14055555555555554,9.066111111111113,PG,-0.7287777777777777,8.747472222222221,211.0,210.0,31.0,30.0,40,40
332193,332905,G858,HL-DR,322590,,,325732,,,SAHRA,24.636666666666667,13.516666666666667,DEKIL,22.0,12.468333333333334,200.0,198.0,20.0,18.0,168,168
332195,332915,G859,DA-DI,326185,,,326734,,,BAKAB,16.237858333333335,-0.026505555555555557,INEBI,15.297777777777778,-0.39083333333333337,202.0,201.0,22.0,21.0,60,60
332195,402037,G859,DA-DI,326734,,,402031,,,INEBI,15.297777777777778,-0.39083333333333337,GULIM,13.6025,-1.038888888888889,202.0,201.0,22.0,21.0,108,108
332195,332919,G859,DA-DI,325408,,,326782,,,AMSAT,9.0,-2.6641666666666666,ONARI,7.658333333333334,-3.1191666666666666,202.0,201.0,22.0,21.0,85,85
332195,332923,G859,DA-DI,327682,,,,,324116,ZANOU,6.5472222222222225,-3.493333333333333,AD,5.282815527777777,-3.9169771944444443,203.0,202.0,23.0,22.0,80,80
332197,332925,G860,GA-GA,,,324128,326845,,,BKO,12.546611111111112,-7.929694444444444,NAPTU,12.516388888888889,-6.5675,95.0,94.0,275.0,274.0,80,80
332197,332927,G860,GA-GA,326845,,,326014,,,NAPTU,12.516388888888889,-6.5675,LIKIT,12.485,-5.375277777777777,95.0,94.0,275.0,274.0,70,70
332197,332929,G860,GA-GA,326014,,,325927,,,LIKIT,12.485,-5.375277777777777,EDGIB,12.459166666666667,-4.526666666666666,95.0,94.0,275.0,274.0,50,50
332197,402121,G860,GA-GA,325927,,,392914,,,EDGIB,12.459166666666667,-4.526666666666666,LIPIM,12.41,-3.1005555555555557,95.0,94.0,275.0,274.0,84,84
332197,402123,G860,GA-GA,392914,,,,,324227,LIPIM,12.41,-3.1005555555555557,OG,12.346277777777779,-1.5128333333333333,95.0,94.0,275.0,274.0,93,93
332199,402956,H455,FO-FK,326479,,,326917,,,KEMOX,5.431388888888889,12.095833333333333,ODROL,4.843333333333333,11.909444444444444,198.0,197.0,18.0,17.0,37,37
332199,402958,H455,FO-FK,326917,,,,,324209,ODROL,4.843333333333333,11.909444444444444,NLY,3.7258055555555556,11.556472222222222,198.0,197.0,18.0,17.0,70,70
332199,402964,H455,FO-FK,326065,,,325468,,,ETNOM,2.4875000000000003,10.733055555555556,ARASI,1.800661111111111,10.277372222222223,215.0,214.0,35.0,34.0,49,49
332199,402966,H455,FO-FK,325468,,,,,324188,ARASI,1.800661111111111,10.277372222222223,LV,0.4798472222222222,9.401983333333334,215.0,214.0,35.0,34.0,95,95
332201,332947,H520,FP-FO,,,321057,322167,,,STM,0.3784472222222222,6.717058333333333,NURIP,-0.25972222222222224,7.8872222222222215,121.0,120.0,301.0,300.0,80,80
332201,332949,H520,FP-FO,322167,,,,,324236,NURIP,-0.25972222222222224,7.8872222222222215,PG,-0.7287777777777777,8.747472222222221,121.0,120.0,301.0,300.0,59,59
332203,401322,R526,FC-FO,325681,,,326935,,,PILVI,-1.8427641388888891,10.353456277777777,ONASA,-3.726388888888889,11.126944444444446,160.0,159.0,340.0,339.0,122,122
332203,401324,R526,FC-FO,326935,,,325981,,,ONASA,-3.726388888888889,11.126944444444446,ENIKU,-3.962207777777778,11.223973888888889,160.0,159.0,340.0,339.0,15,15
332203,401329,R526,FC-FO,325981,,,401326,,,ENIKU,-3.962207777777778,11.223973888888889,LIKAD,-5.123333333333333,11.702777777777778,160.0,159.0,340.0,339.0,75,75
332203,401334,R526,FC-FO,401326,,,401331,,,LIKAD,-5.123333333333333,11.702777777777778,DIBGO,-5.49,11.854166666666666,160.0,159.0,340.0,339.0,24,24
332209,402203,R975,GO-GQ,326752,,,327196,,,MINBA,19.753333333333334,-13.971944444444444,SABDU,18.980555555555554,-14.899166666666666,234.0,233.0,54.0,53.0,70,70
332209,422877,R975,GO-GQ,327196,,,406543,,,SABDU,18.980555555555554,-14.899166666666666,KETAS,18.091583333333332,-15.948277777777777,234.0,233.0,54.0,53.0,80,80
332209,402172,R975,GO-GQ,325474,,,,324011,,ARBEN,16.43861111111111,-16.361111111111114,SLO,16.049083333333336,-16.45713888888889,200.0,199.0,20.0,19.0,24,24
332209,496496,R975,GO-GQ,,324011,,496457,,,SLO,16.049083333333336,-16.45713888888889,ANITI,14.744833333333332,-17.474777777777778,224.0,223.0,44.0,43.0,98,98
332213,332991,R981,GA-DB,325780,,,326167,,,ERGIL,15.451511944444444,0.6186775,GALET,14.5375,1.3605555555555557,143.0,142.0,323.0,322.0,70,70
332213,332995,R981,GA-DB,,,324221,327565,,,NY,13.481120666666667,2.20687375,VOLTI,12.161944444444444,2.4291666666666667,172.0,171.0,352.0,351.0,80,80
332213,332997,R981,GA-DB,327565,,,327235,,,VOLTI,12.161944444444444,2.4291666666666667,SIRTO,11.0,2.6233,172.0,171.0,352.0,351.0,70,70
332215,401789,R983,DG-DX,,,324227,401783,,,OG,12.346277777777779,-1.5128333333333333,UMOVO,11.0,-0.895,158.0,157.0,338.0,337.0,88,88
332215,401791,R983,DG-DX,401783,,,401786,,,UMOVO,11.0,-0.895,PAMPA,8.0,0.5666666666666667,154.0,156.0,334.0,336.0,63,199
332217,333005,R984-2,FK-FE,325993,,,,,324209,LILIK,3.8355555555555556,10.816666666666666,NLY,3.7258055555555556,11.556472222222222,99.0,98.0,279.0,278.0,45,45
332217,333009,R984-2,FK-FE,325777,,,326548,,,ARKEV,3.865991388888889,12.715095,KOGAN,4.0245,14.041166666666667,83.0,82.0,263.0,262.0,80,80
332217,333011,R984-2,FK-FE,326548,,,,,324134,KOGAN,4.0245,14.041166666666667,BT,4.229353416666667,15.783840388888889,83.0,82.0,263.0,262.0,105,105
332217,333013,R984-2,FK-FE,,,324134,326677,,,BT,4.229353416666667,15.783840388888889,NIRUP,4.306111111111111,17.1925,86.0,85.0,266.0,265.0,85,85
332217,333015,R984-2,FK-FE,326677,,,,,324200,NIRUP,4.306111111111111,17.1925,MPK,4.3782499999999995,18.524833333333333,86.0,85.0,266.0,265.0,80,80
332219,333021,R986,DA-DR,326860,,,325693,,,NATGO,18.0,8.968333333333334,BULGU,16.0,8.805612027777778,184.0,183.0,4.0,3.0,120,120
332219,333023,R986,DA-DR,325693,,,326806,,,BULGU,16.0,8.805612027777778,MOTOP,13.760277777777778,8.627222222222223,184.0,183.0,4.0,3.0,134,134
332221,333025,R987,FO-FO,,,324188,325903,,,LV,0.4798472222222222,9.401983333333334,TENKI,-0.7355891666666666,9.9622075,157.0,156.0,337.0,336.0,80,80
332221,333027,R987,FO-FO,325903,,,327328,,,TENKI,-0.7355891666666666,9.9622075,TAPIL,-1.7991666666666666,10.452499999999999,157.0,156.0,337.0,336.0,70,70
332221,333029,R987,FO-FO,327328,,,,324041,,TAPIL,-1.7991666666666666,10.452499999999999,TC,-2.888333333333333,10.955277777777777,157.0,156.0,337.0,336.0,72,72
332221,400295,R987,FO-FO,,,324170,400292,,,IT,-4.8239244999999995,11.88744461111111,PIRMI,-5.033333333333333,11.97,161.0,160.0,341.0,340.0,13,13
332223,333033,R988,FO-FO,,,324155,326320,,,FRV,-1.6530833333333332,13.443916666666667,IKTUS,-2.0897222222222225,13.230555555555556,207.0,206.0,27.0,26.0,29,29
332223,400255,R988,FO-FO,326320,,,327583,,,IKTUS,-2.0897222222222225,13.230555555555556,VOPAT,-2.4646333333333335,13.047216666666667,207.0,206.0,27.0,26.0,25,25
332223,400257,R988,FO-FO,327583,,,400251,,,VOPAT,-2.4646333333333335,13.047216666666667,MELEL,-3.6244444444444444,12.479166666666666,208.0,207.0,28.0,27.0,77,77
332223,400259,R988,FO-FO,400251,,,,,324170,MELEL,-3.6244444444444444,12.479166666666666,IT,-4.8239244999999995,11.88744461111111,208.0,207.0,28.0,27.0,80,80
332225,333037,UA302,GO-GO,326356,,,325582,,,INUDO,13.331944444444444,-18.42777777777778,PIVSA,13.96888888888889,-18.0,41.0,40.0,221.0,220.0,46,46
332225,496519,UA302,GO-GO,325582,,,496457,,,PIVSA,13.96888888888889,-18.0,ANITI,14.744833333333332,-17.474777777777778,41.0,40.0,221.0,220.0,56,56
332227,393443,UA400,DI-FM,325945,,,322530,,,EGADU,4.860555555555555,-3.0,RAMOR,0.4405555555555556,6.583333333333333,,117.0,,297.0,,633
332227,406012,UA400,DI-FM,393202,,,321750,,,ARAKI,-5.3,10.733333333333333,GADNO,-17.216666666666665,41.7,,121.0,,301.0,,1955
332227,333069,UA400,DI-FM,321750,,,327367,,,GADNO,-17.216666666666665,41.7,TIDAL,-18.136944444444445,44.98277777777778,119.0,120.0,299.0,300.0,196,196
332229,333089,UA401,FM-FM,326515,,,326164,,,KINAN,-10.742891666666665,42.43564722222222,GALBA,-13.3675,44.49527777777778,149.0,150.0,329.0,330.0,199,198
332229,333105,UA401,FM-FM,327373,,,327502,,,TIGUR,-19.472499999999997,50.06361111111111,UNKIK,-20.24125,52.934638888888884,123.0,124.0,303.0,304.0,169,169
332231,333111,UA402,FA-FM,326062,,,326446,,,ETGUN,-27.0,40.0,KEDOM,-26.0622,43.5,98.0,99.0,278.0,279.0,196,197
332231,333113,UA402,FA-FM,326446,,,,324083,,KEDOM,-26.0622,43.5,VSP,-25.03813888888889,46.95327777777778,96.0,97.0,276.0,277.0,197,197
332231,333119,UA402,FA-FM,326668,,,326242,,,LOPIN,-23.829166666666666,50.0,GETIR,-22.395805555555555,53.367416666666664,87.0,88.0,267.0,268.0,205,205
332233,333121,UA403,HL-FK,322722,,,325891,,,TUMMO,22.0,14.671666666666667,EBRAX,19.433955555555556,14.771022222222223,176.0,175.0,356.0,355.0,154,154
332233,333141,UA403,HL-FK,327493,,,326938,,,UMOSA,8.0,15.432222222222222,ONIMA,7.2924999999999995,15.49861111111111,174.0,173.0,354.0,353.0,42,42
332233,333143,UA403,HL-FK,326938,,,325816,,,ONIMA,7.2924999999999995,15.49861111111111,DIPKO,6.93975,15.531630555555557,174.0,173.0,354.0,353.0,21,21
332233,502747,UA403,HL-FK,325816,,,412061,,,DIPKO,6.93975,15.531630555555557,TASOM,5.58,15.658333333333333,174.0,173.0,354.0,353.0,82,82
332233,502756,UA403,HL-FK,412061,,,326692,,,TASOM,5.58,15.658333333333333,LURTI,4.843333333333333,15.726944444444445,174.0,173.0,354.0,353.0,44,44
332233,333147,UA403,HL-FK,326692,,,,,324134,LURTI,4.843333333333333,15.726944444444445,BT,4.229353416666667,15.783840388888889,174.0,173.0,354.0,353.0,37,37
332233,406313,UA403,HL-FK,406308,,,,,380784,UPATU,0.5623611111111112,15.60725,CF,-0.021500972222222223,15.579165166666666,183.0,182.0,3.0,2.0,35,35
332233,406317,UA403,HL-FK,326554,,,393427,,,ULMAB,-1.1705555555555556,15.493333333333332,VONTI,-1.8122222222222222,15.445555555555556,185.0,184.0,5.0,4.0,38,38
332235,406446,UA410,HS-FE,393369,,,327514,,,GALNI,-1.9644444444444444,16.12777777777778,LUSKA,-0.5508333333333334,16.661944444444444,21.0,20.0,201.0,200.0,90,90
332235,406448,UA410,HS-FE,327514,,,326077,,,LUSKA,-0.5508333333333334,16.661944444444444,EVIBO,0.581125,17.08924722222222,21.0,20.0,201.0,200.0,72,72
332235,406450,UA410,HS-FE,326077,,,403843,,,EVIBO,0.581125,17.08924722222222,SEXOR,1.611263888888889,17.478263888888886,20.0,19.0,200.0,199.0,66,66
332235,406452,UA410,HS-FE,403843,,,403846,,,SEXOR,1.611263888888889,17.478263888888886,USKAV,2.2222222222222223,17.709166666666665,20.0,19.0,200.0,199.0,39,39
332235,406454,UA410,HS-FE,403846,,,327256,,,USKAV,2.2222222222222223,17.709166666666665,SERAL,2.3491666666666666,17.75722222222222,20.0,19.0,200.0,199.0,8,8
332235,406456,UA410,HS-FE,327256,,,,,324200,SERAL,2.3491666666666666,17.75722222222222,MPK,4.3782499999999995,18.524833333333333,20.0,19.0,200.0,199.0,130,130
332235,406458,UA410,HS-FE,,,324200,326461,,,MPK,4.3782499999999995,18.524833333333333,KEKOL,6.034166666666667,20.408055555555553,47.0,46.0,227.0,226.0,150,150
332235,406460,UA410,HS-FE,326461,,,326371,,,KEKOL,6.034166666666667,20.408055555555553,IPANI,6.552222222222222,21.0,47.0,46.0,227.0,226.0,47,47
332235,406462,UA410,HS-FE,326371,,,326374,,,IPANI,6.552222222222222,21.0,IPISU,7.194555555555556,21.736872222222225,47.0,46.0,227.0,226.0,58,58
332235,406464,UA410,HS-FE,326374,,,326953,,,IPISU,7.194555555555556,21.736872222222225,ONUDA,8.161388888888888,22.852500000000003,47.0,46.0,227.0,226.0,88,88
332235,406466,UA410,HS-FE,326953,,,326440,,,ONUDA,8.161388888888888,22.852500000000003,KAFIA,8.733333333333333,23.516666666666666,47.0,46.0,227.0,226.0,52,52
332237,406548,UA600,DR-GQ,326530,,,406543,,,KISBA,19.5,-16.485277777777778,KETAS,18.091583333333332,-15.948277777777777,166.0,165.0,346.0,345.0,90,90
332237,406568,UA600,DR-GQ,,,324128,327001,,,BKO,12.546611111111112,-7.929694444444444,PITMA,12.818888888888889,-5.388055555555556,87.0,86.0,267.0,266.0,150,150
332237,406570,UA600,DR-GQ,327001,,,326956,,,PITMA,12.818888888888889,-5.388055555555556,ONUSI,12.930555555555555,-4.275,87.0,86.0,267.0,266.0,66,66
332237,406573,UA600,DR-GQ,326956,,,327352,,,ONUSI,12.930555555555555,-4.275,TAVOT,13.083055555555555,-2.6691666666666665,87.0,86.0,267.0,266.0,94,95
332237,406575,UA600,DR-GQ,327352,,,326899,,,TAVOT,13.083055555555555,-2.6691666666666665,NUSUR,13.154166666666667,-1.8797222222222223,87.0,86.0,267.0,266.0,46,46
332237,406577,UA600,DR-GQ,326899,,,325477,,,NUSUR,13.154166666666667,-1.8797222222222223,GAMUD,13.214722222222221,-1.1858333333333333,87.0,86.0,267.0,266.0,41,41
332237,406580,UA600,DR-GQ,325477,,,403849,,,GAMUD,13.214722222222221,-1.1858333333333333,TAREN,13.313055555555556,-0.010555555555555556,87.0,86.0,267.0,266.0,69,69
332237,406582,UA600,DR-GQ,403849,,,403852,,,TAREN,13.313055555555556,-0.010555555555555556,IKRIT,13.376902777777778,0.7911166666666667,87.0,86.0,267.0,266.0,47,47
332237,406584,UA600,DR-GQ,403852,,,,,324221,IKRIT,13.376902777777778,0.7911166666666667,NY,13.481120666666667,2.20687375,87.0,86.0,267.0,266.0,83,83
332239,496530,UA601,GO-DN,496457,,,325825,,,ANITI,14.744833333333332,-17.474777777777778,SISNU,14.043503888888889,-14.819550055555556,112.0,111.0,292.0,291.0,160,160
332239,333197,UA601,GO-DN,,,324257,325750,,,TD,13.727694444444445,-13.663972222222222,DELUN,13.5423735,-12.717808777777778,107.0,106.0,287.0,286.0,56,56
332239,333199,UA601,GO-DN,325750,,,326227,,,DELUN,13.5423735,-12.717808777777778,IPUGA,13.447777777777778,-12.2425,107.0,106.0,287.0,286.0,28,28
332239,333201,UA601,GO-DN,326227,,,325984,,,IPUGA,13.447777777777778,-12.2425,ENINO,13.07861111111111,-10.431111111111111,107.0,106.0,287.0,286.0,108,108
332239,406710,UA601,GO-DN,393723,,,401786,,,NANGA,10.408333333333333,-2.8333333333333335,PAMPA,8.0,0.5666666666666667,,128.0,,308.0,,248
332241,333217,UA602,GV-GG,322254,,,326356,,,MOGSA,14.688333333333334,-20.211388888888887,INUDO,13.331944444444444,-18.42777777777778,136.0,135.0,316.0,315.0,132,132
332241,333223,UA602,GV-GG,326695,,,,,324125,LUSTI,12.318055555555555,-16.483333333333334,BIS,11.920637249999999,-15.644843,123.0,122.0,303.0,302.0,55,55
332243,333227,UA603,GA-DG,325726,,,322479,,,DEKAS,12.813966666666667,-0.00795,ENOXO,11.0,-0.0217,181.0,182.0,1.0,2.0,108,108
332245,333233,UA604,DA-FC,326029,,,326245,,,EREBO,20.116666666666667,6.6,GITEP,18.94110277777778,7.139325,156.0,155.0,336.0,335.0,77,77
332245,333237,UA604,DA-FC,,,324119,326317,,,AS,16.97496361111111,8.02323138888889,ILBIP,15.063930555555556,8.205924999999999,175.0,174.0,355.0,354.0,115,115
332245,333239,UA604,DA-FC,326317,,,326182,,,ILBIP,15.063930555555556,8.205924999999999,MOLIT,13.751666666666667,8.33,175.0,174.0,355.0,354.0,79,79
332245,406853,UA604,DA-FC,322239,,,322359,,,MIMBA,13.083222222222222,8.3925,OBUDU,6.17,9.25,,173.0,,353.0,,416
332245,333247,UA604,DA-FC,322359,,,,,324194,OBUDU,6.17,9.25,MF,5.705694444444444,9.303944444444445,175.0,173.0,355.0,353.0,28,28
332245,333261,UA604,DA-FC,326767,,,326863,,,MISTI,0.728175,11.885419444444445,NEBEX,0.5154583333333334,12.024675,148.0,147.0,328.0,327.0,15,15
332245,333263,UA604,DA-FC,326863,,,326482,,,NEBEX,0.5154583333333334,12.024675,KENEX,-0.814563888888889,12.894955555555555,148.0,147.0,328.0,327.0,95,95
332245,333265,UA604,DA-FC,326482,,,,,324155,KENEX,-0.814563888888889,12.894955555555555,FRV,-1.6530833333333332,13.443916666666667,148.0,147.0,328.0,327.0,60,60
332245,333267,UA604,DA-FC,,,324155,326146,,,FRV,-1.6530833333333332,13.443916666666667,GAGAS,-2.0925527777777777,13.751694444444444,146.0,145.0,326.0,325.0,32,32
332245,333269,UA604,DA-FC,326146,,,325807,,,GAGAS,-2.0925527777777777,13.751694444444444,KIKSA,-2.234551666666667,13.851237777777778,146.0,145.0,326.0,325.0,10,10
332247,333277,UA607,DR-FZ,327517,,,,,324152,USPOK,14.398333333333333,14.342500000000001,FL,12.141694444444443,15.038305555555555,162.0,161.0,342.0,341.0,141,141
332247,333285,UA607,DR-FZ,327193,,,326344,,,RULDO,8.0,16.916666666666668,INEKU,7.612886111111111,17.089769444444443,155.0,154.0,335.0,334.0,25,25
332247,495553,UA607,DR-FZ,326344,,,495164,,,INEKU,7.612886111111111,17.089769444444443,BIDON,7.280747222222222,17.23781111111111,155.0,154.0,335.0,334.0,22,22
332247,495561,UA607,DR-FZ,495164,,,326281,,,BIDON,7.280747222222222,17.23781111111111,ERPOT,6.6725,17.50888888888889,155.0,154.0,335.0,334.0,40,40
332247,333289,UA607,DR-FZ,326281,,,327289,,,ERPOT,6.6725,17.50888888888889,SOLVI,5.166644444444445,18.176402777777778,155.0,154.0,335.0,334.0,98,98
332247,333291,UA607,DR-FZ,327289,,,,,324200,SOLVI,5.166644444444445,18.176402777777778,MPK,4.3782499999999995,18.524833333333333,155.0,154.0,335.0,334.0,52,51
